,Time,Value
1099,2023-01-24 09:30:00,49760.0
1100,2023-01-24 10:00:00,49120.0
1101,2023-01-24 10:30:00,46880.0
1102,2023-01-24 11:00:00,48160.0
1103,2023-01-24 11:30:00,50240.0
1104,2023-01-24 12:00:00,47520.0
1105,2023-01-24 12:30:00,47200.0
1106,2023-01-24 13:00:00,48800.0
1107,2023-01-24 13:30:00,48000.0
1108,2023-01-24 14:00:00,45760.0
1109,2023-01-24 14:30:00,51360.0
1110,2023-01-24 15:00:00,47520.0
1111,2023-01-24 15:30:00,48000.0
1112,2023-01-24 16:00:00,47840.0
1113,2023-01-24 16:30:00,48640.0
1114,2023-01-24 17:00:00,48160.0
1115,2023-01-24 17:30:00,48000.0
1116,2023-01-24 18:00:00,47520.0
1117,2023-01-24 18:30:00,50240.0
1118,2023-01-24 19:00:00,50240.0
1119,2023-01-24 19:30:00,58400.0
1120,2023-01-24 20:00:00,58720.0
1121,2023-01-24 20:30:00,58720.0
1122,2023-01-24 21:00:00,59520.0
1123,2023-01-24 21:30:00,61600.0
1124,2023-01-24 22:00:00,61920.0
1125,2023-01-24 22:30:00,61120.0
1126,2023-01-24 23:00:00,60480.0
1127,2023-01-24 23:30:00,62240.0
1128,2023-01-25 00:00:00,59520.0
1129,2023-01-25 00:30:00,60000.0
1130,2023-01-25 01:00:00,60320.0
1131,2023-01-25 01:30:00,62240.0
1132,2023-01-25 02:00:00,70880.0
1133,2023-01-25 02:30:00,69120.0
1134,2023-01-25 03:00:00,69760.0
1135,2023-01-25 03:30:00,68160.0
1136,2023-01-25 04:00:00,71040.0
1137,2023-01-25 04:30:00,73760.0
1138,2023-01-25 05:00:00,71040.0
1139,2023-01-25 05:30:00,73280.0
1140,2023-01-25 06:00:00,71200.0
1141,2023-01-25 06:30:00,70720.0
1142,2023-01-25 07:00:00,75520.0
1143,2023-01-25 07:30:00,84640.0
1144,2023-01-25 08:00:00,93760.0
1145,2023-01-25 08:30:00,96480.0
1146,2023-01-25 09:00:00,93760.0
1147,2023-01-25 09:30:00,91680.0
1148,2023-01-25 10:00:00,93440.0
1149,2023-01-25 10:30:00,91040.0
1150,2023-01-25 11:00:00,96640.0
1151,2023-01-25 11:30:00,99200.0
1152,2023-01-25 12:00:00,96160.0
1153,2023-01-25 12:30:00,96160.0
1154,2023-01-25 13:00:00,100000.0
1155,2023-01-25 13:30:00,104960.0
1156,2023-01-25 14:00:00,93760.0
1157,2023-01-25 14:30:00,88000.0
1158,2023-01-25 15:00:00,87840.0
1159,2023-01-25 15:30:00,84960.0
1160,2023-01-25 16:00:00,83040.0
1161,2023-01-25 16:30:00,83360.0
1162,2023-01-25 17:00:00,81280.0
1163,2023-01-25 17:30:00,82880.0
1164,2023-01-25 18:00:00,79200.0
1165,2023-01-25 18:30:00,80640.0
1166,2023-01-25 19:00:00,79680.0
1167,2023-01-25 19:30:00,83360.0
1168,2023-01-25 20:00:00,80800.0
1169,2023-01-25 20:30:00,75360.0
1170,2023-01-25 21:00:00,72480.0
1171,2023-01-25 21:30:00,70880.0
1172,2023-01-25 22:00:00,72000.0
1173,2023-01-25 22:30:00,76640.0
1174,2023-01-25 23:00:00,71200.0
1175,2023-01-25 23:30:00,69280.0
1176,2023-01-26 00:00:00,68320.0
1177,2023-01-26 00:30:00,64640.0
1178,2023-01-26 01:00:00,65760.0
1179,2023-01-26 01:30:00,70240.0
1180,2023-01-26 02:00:00,74080.0
1181,2023-01-26 02:30:00,75520.0
1182,2023-01-26 03:00:00,74880.0
1183,2023-01-26 03:30:00,72320.0
1184,2023-01-26 04:00:00,74080.0
1185,2023-01-26 04:30:00,75520.0
1186,2023-01-26 05:00:00,75520.0
1187,2023-01-26 05:30:00,77440.0
1188,2023-01-26 06:00:00,76800.0
1189,2023-01-26 06:30:00,74720.0
1190,2023-01-26 07:00:00,82080.0
1191,2023-01-26 07:30:00,82240.0
1192,2023-01-26 08:00:00,87840.0
1193,2023-01-26 08:30:00,86240.0
1194,2023-01-26 09:00:00,91040.0
1195,2023-01-26 09:30:00,95200.0
1196,2023-01-26 10:00:00,93600.0
1197,2023-01-26 10:30:00,91040.0
1198,2023-01-26 11:00:00,93120.0
1199,2023-01-26 11:30:00,91040.0
1200,2023-01-26 12:00:00,87680.0
1201,2023-01-26 12:30:00,93760.0
1202,2023-01-26 13:00:00,100320.0
1203,2023-01-26 13:30:00,100480.0
1204,2023-01-26 14:00:00,100160.0
1205,2023-01-26 14:30:00,101120.0
1206,2023-01-26 15:00:00,98080.0
1207,2023-01-26 15:30:00,87840.0
1208,2023-01-26 16:00:00,85280.0
1209,2023-01-26 16:30:00,84800.0
1210,2023-01-26 17:00:00,79360.0
1211,2023-01-26 17:30:00,73280.0
1212,2023-01-26 18:00:00,78080.0
1213,2023-01-26 18:30:00,75040.0
1214,2023-01-26 19:00:00,73920.0
1215,2023-01-26 19:30:00,76480.0
1216,2023-01-26 20:00:00,71680.0
1217,2023-01-26 20:30:00,73440.0
1218,2023-01-26 21:00:00,71520.0
1219,2023-01-26 21:30:00,71520.0
1220,2023-01-26 22:00:00,70080.0
1221,2023-01-26 22:30:00,71360.0
1222,2023-01-26 23:00:00,69760.0
1223,2023-01-26 23:30:00,68160.0
1224,2023-01-27 00:00:00,68160.0
1225,2023-01-27 00:30:00,66400.0
1226,2023-01-27 01:00:00,67680.0
1227,2023-01-27 01:30:00,69920.0
1228,2023-01-27 02:00:00,73440.0
1229,2023-01-27 02:30:00,75360.0
1230,2023-01-27 03:00:00,75040.0
1231,2023-01-27 03:30:00,74720.0
1232,2023-01-27 04:00:00,78400.0
1233,2023-01-27 04:30:00,79680.0
1234,2023-01-27 05:00:00,82720.0
1235,2023-01-27 05:30:00,82240.0
1236,2023-01-27 06:00:00,76320.0
1237,2023-01-27 06:30:00,74560.0
1238,2023-01-27 07:00:00,79680.0
1239,2023-01-27 07:30:00,80960.0
1240,2023-01-27 08:00:00,86560.0
1241,2023-01-27 08:30:00,92160.0
1242,2023-01-27 09:00:00,96320.0
1243,2023-01-27 09:30:00,99520.0
1244,2023-01-27 10:00:00,102080.0
1245,2023-01-27 10:30:00,102400.0
1246,2023-01-27 11:00:00,101920.0
1247,2023-01-27 11:30:00,105440.0
1248,2023-01-27 12:00:00,99200.0
1249,2023-01-27 12:30:00,108160.0
1250,2023-01-27 13:00:00,105760.0
1251,2023-01-27 13:30:00,97120.0
1252,2023-01-27 14:00:00,88960.0
1253,2023-01-27 14:30:00,94240.0
1254,2023-01-27 15:00:00,90560.0
1255,2023-01-27 15:30:00,87040.0
1256,2023-01-27 16:00:00,85120.0
1257,2023-01-27 16:30:00,83680.0
1258,2023-01-27 17:00:00,82400.0
1259,2023-01-27 17:30:00,74560.0
1260,2023-01-27 18:00:00,72960.0
1261,2023-01-27 18:30:00,68640.0
1262,2023-01-27 19:00:00,63840.0
1263,2023-01-27 19:30:00,68800.0
1264,2023-01-27 20:00:00,67360.0
1265,2023-01-27 20:30:00,66240.0
1266,2023-01-27 21:00:00,63840.0
1267,2023-01-27 21:30:00,64319.99999999999
1268,2023-01-27 22:00:00,61440.0
1269,2023-01-27 22:30:00,64640.0
1270,2023-01-27 23:00:00,60800.0
1271,2023-01-27 23:30:00,63520.0
1272,2023-01-28 00:00:00,61760.0
1273,2023-01-28 00:30:00,60640.0
1274,2023-01-28 01:00:00,62720.0
1275,2023-01-28 01:30:00,60000.0
1276,2023-01-28 02:00:00,60160.0
1277,2023-01-28 02:30:00,60640.0
1278,2023-01-28 03:00:00,58560.0
1279,2023-01-28 03:30:00,60800.0
1280,2023-01-28 04:00:00,58400.0
1281,2023-01-28 04:30:00,61120.0
1282,2023-01-28 05:00:00,59200.0
1283,2023-01-28 05:30:00,60800.0
1284,2023-01-28 06:00:00,59360.0
1285,2023-01-28 06:30:00,60640.0
1286,2023-01-28 07:00:00,60320.0
1287,2023-01-28 07:30:00,49440.0
1288,2023-01-28 08:00:00,50080.0
1289,2023-01-28 08:30:00,49280.0
1290,2023-01-28 09:00:00,52480.0
1291,2023-01-28 09:30:00,51840.0
1292,2023-01-28 10:00:00,51680.0
1293,2023-01-28 10:30:00,52320.0
1294,2023-01-28 11:00:00,49760.0
1295,2023-01-28 11:30:00,50720.0
1296,2023-01-28 12:00:00,51040.0
1297,2023-01-28 12:30:00,49920.0
1298,2023-01-28 13:00:00,51680.0
1299,2023-01-28 13:30:00,50560.0
1300,2023-01-28 14:00:00,50240.0
1301,2023-01-28 14:30:00,50720.0
1302,2023-01-28 15:00:00,50080.0
1303,2023-01-28 15:30:00,50880.0
1304,2023-01-28 16:00:00,49600.0
1305,2023-01-28 16:30:00,49920.0
1306,2023-01-28 17:00:00,50720.0
1307,2023-01-28 17:30:00,50720.0
1308,2023-01-28 18:00:00,53600.0
1309,2023-01-28 18:30:00,51680.0
1310,2023-01-28 19:00:00,52800.0
1311,2023-01-28 19:30:00,58880.0
1312,2023-01-28 20:00:00,60160.0
1313,2023-01-28 20:30:00,60480.0
1314,2023-01-28 21:00:00,60480.0
1315,2023-01-28 21:30:00,62880.0
1316,2023-01-28 22:00:00,57440.0
1317,2023-01-28 22:30:00,58400.0
1318,2023-01-28 23:00:00,57760.0
1319,2023-01-28 23:30:00,58240.0
1320,2023-01-29 00:00:00,59840.0
1321,2023-01-29 00:30:00,58080.0
1322,2023-01-29 01:00:00,58880.0
1323,2023-01-29 01:30:00,57600.0
1324,2023-01-29 02:00:00,58880.0
1325,2023-01-29 02:30:00,60160.0
1326,2023-01-29 03:00:00,57280.0
1327,2023-01-29 03:30:00,59360.0
1328,2023-01-29 04:00:00,57280.0
1329,2023-01-29 04:30:00,58880.0
1330,2023-01-29 05:00:00,57120.0
1331,2023-01-29 05:30:00,57280.0
1332,2023-01-29 06:00:00,57760.0
1333,2023-01-29 06:30:00,58080.0
1334,2023-01-29 07:00:00,57920.0
1335,2023-01-29 07:30:00,48640.0
1336,2023-01-29 08:00:00,49120.0
1337,2023-01-29 08:30:00,52000.0
1338,2023-01-29 09:00:00,47360.0
1339,2023-01-29 09:30:00,49760.0
1340,2023-01-29 10:00:00,47040.0
1341,2023-01-29 10:30:00,48160.0
1342,2023-01-29 11:00:00,47680.0
1343,2023-01-29 11:30:00,47680.0
1344,2023-01-29 12:00:00,50240.0
1345,2023-01-29 12:30:00,48960.0
1346,2023-01-29 13:00:00,50080.0
1347,2023-01-29 13:30:00,46720.0
1348,2023-01-29 14:00:00,44640.0
1349,2023-01-29 14:30:00,46560.0
1350,2023-01-29 15:00:00,45600.0
1351,2023-01-29 15:30:00,46880.0
1352,2023-01-29 16:00:00,47520.0
1353,2023-01-29 16:30:00,47200.0
1354,2023-01-29 17:00:00,47200.0
1355,2023-01-29 17:30:00,47360.0
1356,2023-01-29 18:00:00,50080.0
1357,2023-01-29 18:30:00,50240.0
1358,2023-01-29 19:00:00,52320.0
1359,2023-01-29 19:30:00,60000.0
1360,2023-01-29 20:00:00,58720.0
1361,2023-01-29 20:30:00,61600.0
1362,2023-01-29 21:00:00,61440.0
1363,2023-01-29 21:30:00,62720.0
1364,2023-01-29 22:00:00,63200.0
1365,2023-01-29 22:30:00,63040.0
1366,2023-01-29 23:00:00,62400.0
1367,2023-01-29 23:30:00,64800.0
1368,2023-01-30 00:00:00,63520.0
1369,2023-01-30 00:30:00,63520.0
1370,2023-01-30 01:00:00,63680.0
1371,2023-01-30 01:30:00,65600.0
1372,2023-01-30 02:00:00,71360.0
1373,2023-01-30 02:30:00,70720.0
1374,2023-01-30 03:00:00,72800.0
1375,2023-01-30 03:30:00,70400.0
1376,2023-01-30 04:00:00,70240.0
1377,2023-01-30 04:30:00,70400.0
1378,2023-01-30 05:00:00,73280.0
1379,2023-01-30 05:30:00,74240.0
1380,2023-01-30 06:00:00,73760.0
1381,2023-01-30 06:30:00,73280.0
1382,2023-01-30 07:00:00,80480.0
1383,2023-01-30 07:30:00,76160.0
1384,2023-01-30 08:00:00,87840.0
1385,2023-01-30 08:30:00,106080.0
1386,2023-01-30 09:00:00,106720.0
1387,2023-01-30 09:30:00,98720.0
1388,2023-01-30 10:00:00,97600.0
1389,2023-01-30 10:30:00,97120.0
1390,2023-01-30 11:00:00,97120.0
1391,2023-01-30 11:30:00,93760.0
1392,2023-01-30 12:00:00,99040.0
1393,2023-01-30 12:30:00,104960.0
1394,2023-01-30 13:00:00,109120.0
1395,2023-01-30 13:30:00,98720.0
1396,2023-01-30 14:00:00,84800.0
1397,2023-01-30 14:30:00,90240.0
1398,2023-01-30 15:00:00,79680.0
1399,2023-01-30 15:30:00,81920.0
1400,2023-01-30 16:00:00,80800.0
1401,2023-01-30 16:30:00,78720.0
1402,2023-01-30 17:00:00,80160.0
1403,2023-01-30 17:30:00,78400.0
1404,2023-01-30 18:00:00,75840.0
1405,2023-01-30 18:30:00,74880.0
1406,2023-01-30 19:00:00,77600.0
1407,2023-01-30 19:30:00,77440.0
1408,2023-01-30 20:00:00,73120.0
1409,2023-01-30 20:30:00,73920.0
1410,2023-01-30 21:00:00,69280.0
1411,2023-01-30 21:30:00,69440.0
1412,2023-01-30 22:00:00,69280.0
1413,2023-01-30 22:30:00,66880.0
1414,2023-01-30 23:00:00,66880.0
1415,2023-01-30 23:30:00,67040.0
1416,2023-01-31 00:00:00,66560.0
1417,2023-01-31 00:30:00,65440.0
1418,2023-01-31 01:00:00,65600.0
1419,2023-01-31 01:30:00,67360.0
1420,2023-01-31 02:00:00,71680.0
1421,2023-01-31 02:30:00,73280.0
1422,2023-01-31 03:00:00,71200.0
1423,2023-01-31 03:30:00,71840.0
1424,2023-01-31 04:00:00,74560.0
1425,2023-01-31 04:30:00,73760.0
1426,2023-01-31 05:00:00,77600.0
1427,2023-01-31 05:30:00,77120.0
1428,2023-01-31 06:00:00,77280.0
1429,2023-01-31 06:30:00,75520.0
1430,2023-01-31 07:00:00,76960.0
1431,2023-01-31 07:30:00,79840.0
1432,2023-01-31 08:00:00,80800.0
1433,2023-01-31 08:30:00,91680.0
1434,2023-01-31 09:00:00,88000.0
1435,2023-01-31 09:30:00,88480.0
1436,2023-01-31 10:00:00,88160.0
1437,2023-01-31 10:30:00,86560.0
1438,2023-01-31 11:00:00,91040.0
1439,2023-01-31 11:30:00,101920.0
1440,2023-01-31 12:00:00,103040.0
1441,2023-01-31 12:30:00,113440.0
1442,2023-01-31 13:00:00,114240.0
1443,2023-01-31 13:30:00,109440.0
1444,2023-01-31 14:00:00,96320.0
1445,2023-01-31 14:30:00,103200.0
1446,2023-01-31 15:00:00,98400.0
1447,2023-01-31 15:30:00,100000.0
1448,2023-01-31 16:00:00,94720.0
1449,2023-01-31 16:30:00,93760.0
1450,2023-01-31 17:00:00,96640.0
1451,2023-01-31 17:30:00,89600.0
1452,2023-01-31 18:00:00,89600.0
1453,2023-01-31 18:30:00,91040.0
1454,2023-01-31 19:00:00,77120.0
1455,2023-01-31 19:30:00,78400.0
1456,2023-01-31 20:00:00,71040.0
1457,2023-01-31 20:30:00,70560.0
1458,2023-01-31 21:00:00,72160.0
1459,2023-01-31 21:30:00,67680.0
1460,2023-01-31 22:00:00,67840.0
1461,2023-01-31 22:30:00,67680.0
1462,2023-01-31 23:00:00,64160.0
1463,2023-01-31 23:30:00,66720.0
1464,2023-02-01 00:00:00,59580.0
