Time,Value
2023-04-01 00:00:00,779.0
2023-04-01 00:30:00,802.0
2023-04-01 01:00:00,788.0
2023-04-01 01:30:00,798.0
2023-04-01 02:00:00,818.0
2023-04-01 02:30:00,780.0
2023-04-01 03:00:00,807.0
2023-04-01 03:30:00,815.0
2023-04-01 04:00:00,757.0
2023-04-01 04:30:00,813.0
2023-04-01 05:00:00,783.0
2023-04-01 05:30:00,796.0
2023-04-01 06:00:00,826.0
2023-04-01 06:30:00,791.0
2023-04-01 07:00:00,887.0
2023-04-01 07:30:00,780.0
2023-04-01 08:00:00,791.0
2023-04-01 08:30:00,802.0
2023-04-01 09:00:00,808.0
2023-04-01 09:30:00,816.0
2023-04-01 10:00:00,836.0
2023-04-01 10:30:00,765.0
2023-04-01 11:00:00,805.0
2023-04-01 11:30:00,805.0
2023-04-01 12:00:00,741.0
2023-04-01 12:30:00,831.0
2023-04-01 13:00:00,791.0
2023-04-01 13:30:00,765.0
2023-04-01 14:00:00,812.0
2023-04-01 14:30:00,782.0
2023-04-01 15:00:00,785.0
2023-04-01 15:30:00,823.0
2023-04-01 16:00:00,772.0
2023-04-01 16:30:00,782.0
2023-04-01 17:00:00,818.0
2023-04-01 17:30:00,781.0
2023-04-01 18:00:00,779.0
2023-04-01 18:30:00,844.0
2023-04-01 19:00:00,738.0
2023-04-01 19:30:00,788.0
2023-04-01 20:00:00,794.0
2023-04-01 20:30:00,757.0
2023-04-01 21:00:00,851.0
2023-04-01 21:30:00,789.0
2023-04-01 22:00:00,810.0
2023-04-01 22:30:00,804.0
2023-04-01 23:00:00,811.0
2023-04-01 23:30:00,763.0
2023-04-02 00:00:00,778.0
2023-04-02 00:30:00,780.0
2023-04-02 01:00:00,797.0
2023-04-02 01:30:00,798.0
2023-04-02 02:00:00,738.0
2023-04-02 02:30:00,799.0
2023-04-02 03:00:00,801.0
2023-04-02 03:30:00,733.0
2023-04-02 04:00:00,794.0
2023-04-02 04:30:00,817.0
2023-04-02 05:00:00,759.0
2023-04-02 05:30:00,796.0
2023-04-02 06:00:00,773.0
2023-04-02 06:30:00,780.0
2023-04-02 07:00:00,793.0
2023-04-02 07:30:00,761.0
2023-04-02 08:00:00,802.0
2023-04-02 08:30:00,795.0
2023-04-02 09:00:00,755.0
2023-04-02 09:30:00,793.0
2023-04-02 10:00:00,815.0
2023-04-02 10:30:00,815.0
2023-04-02 11:00:00,807.0
2023-04-02 11:30:00,777.0
2023-04-02 12:00:00,790.0
2023-04-02 12:30:00,789.0
2023-04-02 13:00:00,796.0
2023-04-02 13:30:00,771.0
2023-04-02 14:00:00,772.0
2023-04-02 14:30:00,780.0
2023-04-02 15:00:00,807.0
2023-04-02 15:30:00,765.0
2023-04-02 16:00:00,792.0
2023-04-02 16:30:00,774.0
2023-04-02 17:00:00,770.0
2023-04-02 17:30:00,806.0
2023-04-02 18:00:00,784.0
2023-04-02 18:30:00,749.0
2023-04-02 19:00:00,831.0
2023-04-02 19:30:00,1050.0
2023-04-02 20:00:00,757.0
2023-04-02 20:30:00,824.0
2023-04-02 21:00:00,809.0
2023-04-02 21:30:00,798.0
2023-04-02 22:00:00,791.0
2023-04-02 22:30:00,812.0
2023-04-02 23:00:00,806.0
2023-04-02 23:30:00,757.0
2023-04-03 00:00:00,778.0
2023-04-03 00:30:00,954.0
2023-04-03 01:00:00,727.0
2023-04-03 01:30:00,790.0
2023-04-03 02:00:00,797.0
2023-04-03 02:30:00,744.0
2023-04-03 03:00:00,804.0
2023-04-03 03:30:00,796.0
2023-04-03 04:00:00,740.0
2023-04-03 04:30:00,821.0
2023-04-03 05:00:00,797.0
2023-04-03 05:30:00,736.0
2023-04-03 06:00:00,793.0
2023-04-03 06:30:00,800.0
2023-04-03 07:00:00,765.0
2023-04-03 07:30:00,874.0
2023-04-03 08:00:00,1733.0
2023-04-03 08:30:00,1703.0
2023-04-03 09:00:00,1355.0
2023-04-03 09:30:00,1683.0
2023-04-03 10:00:00,2029.0
2023-04-03 10:30:00,2721.0
2023-04-03 11:00:00,2219.0
2023-04-03 11:30:00,2348.0
2023-04-03 12:00:00,1837.0
2023-04-03 12:30:00,1866.0
2023-04-03 13:00:00,2059.0
2023-04-03 13:30:00,1918.0
2023-04-03 14:00:00,1978.0
2023-04-03 14:30:00,2665.0
2023-04-03 15:00:00,2774.0
2023-04-03 15:30:00,2127.0
2023-04-03 16:00:00,1745.0
2023-04-03 16:30:00,1670.0
2023-04-03 17:00:00,1641.0
2023-04-03 17:30:00,1584.0
2023-04-03 18:00:00,1594.0
2023-04-03 18:30:00,1605.0
2023-04-03 19:00:00,1551.0
2023-04-03 19:30:00,1197.0
2023-04-03 20:00:00,1054.0
2023-04-03 20:30:00,1401.0
2023-04-03 21:00:00,956.0
2023-04-03 21:30:00,973.0
2023-04-03 22:00:00,919.0
2023-04-03 22:30:00,931.0
2023-04-03 23:00:00,891.0
2023-04-03 23:30:00,790.0
2023-04-04 00:00:00,805.0
2023-04-04 00:30:00,833.0
2023-04-04 01:00:00,822.0
2023-04-04 01:30:00,829.0
2023-04-04 02:00:00,795.0
2023-04-04 02:30:00,766.0
2023-04-04 03:00:00,787.0
2023-04-04 03:30:00,755.0
2023-04-04 04:00:00,799.0
2023-04-04 04:30:00,774.0
2023-04-04 05:00:00,775.0
2023-04-04 05:30:00,798.0
2023-04-04 06:00:00,754.0
2023-04-04 06:30:00,786.0
2023-04-04 07:00:00,759.0
2023-04-04 07:30:00,787.0
2023-04-04 08:00:00,1186.0
2023-04-04 08:30:00,755.0
2023-04-04 09:00:00,1195.0
2023-04-04 09:30:00,1353.0
2023-04-04 10:00:00,1469.0
2023-04-04 10:30:00,1500.0
2023-04-04 11:00:00,1532.0
2023-04-04 11:30:00,1640.0
2023-04-04 12:00:00,1549.0
