Time,Value
2023-05-01 00:00:00,4962.532675826402
2023-05-01 00:30:00,5063.962334359735
2023-05-01 01:00:00,5141.39417703879
2023-05-01 01:30:00,5088.632384295951
2023-05-01 02:00:00,5350.001738253202
2023-05-01 02:30:00,5120.813703404751
2023-05-01 03:00:00,4904.163994716909
2023-05-01 03:30:00,5129.068268036146
2023-05-01 04:00:00,5107.446960060048
2023-05-01 04:30:00,5436.448531961007
2023-05-01 05:00:00,4929.7623364814135
2023-05-01 05:30:00,4946.871550612952
2023-05-01 06:00:00,4894.336538459348
2023-05-01 06:30:00,4830.00362023614
2023-05-01 07:00:00,5069.713281024846
2023-05-01 07:30:00,2818.658197637524
2023-05-01 08:00:00,191.24271673433196
2023-05-01 08:30:00,117.3553923888328
2023-05-01 09:00:00,449.62600247794575
2023-05-01 09:30:00,211.09283306219234
2023-05-01 10:00:00,494.1424419920473
2023-05-01 10:30:00,243.65076956971555
2023-05-01 11:00:00,0.8220120082483295
2023-05-01 11:30:00,58.6571075874821
2023-05-01 12:00:00,438.62649564730805
2023-05-01 12:30:00,269.58271219039295
2023-05-01 13:00:00,51.86463106063888
2023-05-01 13:30:00,150.80982315838804
2023-05-01 14:00:00,172.45320699914134
2023-05-01 14:30:00,354.0772017083228
2023-05-01 15:00:00,306.0676261702955
2023-05-01 15:30:00,461.4973273328302
2023-05-01 16:00:00,375.30738626588834
2023-05-01 16:30:00,77.65827582769414
2023-05-01 17:00:00,381.56093933004286
2023-05-01 17:30:00,326.8038333232791
2023-05-01 18:00:00,472.88988178284717
2023-05-01 18:30:00,1416.796662607343
2023-05-01 19:00:00,4094.539597607084
2023-05-01 19:30:00,4980.983480421752
2023-05-01 20:00:00,4774.80273263388
2023-05-01 20:30:00,4978.164233500307
2023-05-01 21:00:00,4918.386317271998
2023-05-01 21:30:00,5178.897728674059
2023-05-01 22:00:00,4971.343193538761
2023-05-01 22:30:00,5041.084495869154
2023-05-01 23:00:00,5443.751554428784
2023-05-01 23:30:00,5024.355279099055
2023-05-02 00:00:00,4849.875536018878
2023-05-02 00:30:00,4892.470302910482
2023-05-02 01:00:00,5059.170271782149
2023-05-02 01:30:00,5208.103309340674
2023-05-02 02:00:00,5160.947670608084
2023-05-02 02:30:00,5209.414187697241
2023-05-02 03:00:00,4903.640463267596
2023-05-02 03:30:00,5212.342797923539
2023-05-02 04:00:00,5120.341105152564
2023-05-02 04:30:00,4945.141697560106
2023-05-02 05:00:00,4900.587697363086
2023-05-02 05:30:00,5031.952450376111
2023-05-02 06:00:00,4839.4928374996825
2023-05-02 06:30:00,4908.350388647003
2023-05-02 07:00:00,5162.6932992766415
2023-05-02 07:30:00,3941.9554411314666
2023-05-02 08:00:00,603.8439716105393
2023-05-02 08:30:00,174.47428316748926
2023-05-02 09:00:00,381.0253609300134
2023-05-02 09:30:00,132.226836077161
2023-05-02 10:00:00,370.7663902816203
2023-05-02 10:30:00,170.48705344830466
2023-05-02 11:00:00,124.33303763280674
2023-05-02 11:30:00,464.9780206160977
2023-05-02 12:00:00,437.019842891567
2023-05-02 12:30:00,61.2957094261879
2023-05-02 13:00:00,418.2790080863782
2023-05-02 13:30:00,98.65148153810499
2023-05-02 14:00:00,438.68750547965783
2023-05-02 14:30:00,222.65820117421785
2023-05-02 15:00:00,363.5893984568437
2023-05-02 15:30:00,504.02189736645147
2023-05-02 16:00:00,437.55274378009926
2023-05-02 16:30:00,163.29040870235468
2023-05-02 17:00:00,217.04170024022318
2023-05-02 17:30:00,55.027619413886065
2023-05-02 18:00:00,106.13137685496781
2023-05-02 18:30:00,914.9487290383005
2023-05-02 19:00:00,3685.579490997061
2023-05-02 19:30:00,4426.703957043375
2023-05-02 20:00:00,4852.600187160517
2023-05-02 20:30:00,4494.388128890293
2023-05-02 21:00:00,4537.926183298345
2023-05-02 21:30:00,4382.497671685732
2023-05-02 22:00:00,4523.827157920795
2023-05-02 22:30:00,4780.93044291701
2023-05-02 23:00:00,4937.290977077225
2023-05-02 23:30:00,4929.879602480797
2023-05-03 00:00:00,4520.1455107782485
2023-05-03 00:30:00,4552.038638524571
2023-05-03 01:00:00,4406.104734931273
2023-05-03 01:30:00,4885.948225501537
2023-05-03 02:00:00,4540.50753995229
2023-05-03 02:30:00,4696.326226159998
2023-05-03 03:00:00,4865.315870639879
2023-05-03 03:30:00,4857.082198152155
2023-05-03 04:00:00,4401.191163685798
2023-05-03 04:30:00,4747.4989798166
2023-05-03 05:00:00,4676.511444558624
2023-05-03 05:30:00,4848.380687508545
2023-05-03 06:00:00,4687.545376864169
2023-05-03 06:30:00,4732.311768089662
2023-05-03 07:00:00,4896.921113257895
2023-05-03 07:30:00,2456.8522785040227
2023-05-03 08:00:00,195.7692990023038
2023-05-03 08:30:00,117.43708248482604
2023-05-03 09:00:00,199.61623283210295
2023-05-03 09:30:00,499.752041787679
2023-05-03 10:00:00,364.3544611351879
2023-05-03 10:30:00,417.5976026322006
2023-05-03 11:00:00,323.0063194449936
2023-05-03 11:30:00,327.5062505549653
2023-05-03 12:00:00,216.74882115014717
2023-05-03 12:30:00,22.805148703431033
2023-05-03 13:00:00,568.9420962237807
2023-05-03 13:30:00,241.63143038666885
2023-05-03 14:00:00,430.0512842026016
2023-05-03 14:30:00,100.76532116958064
2023-05-03 15:00:00,1094.8021552383568
2023-05-03 15:30:00,1037.6579167512816
2023-05-03 16:00:00,2349.656840412102
2023-05-03 16:30:00,5514.307825792464
2023-05-03 17:00:00,4369.61308230518
2023-05-03 17:30:00,12851.647581014964
