Time,Value
2023-05-01 00:00:00,440.1134850269151
2023-05-01 00:30:00,583.9296948286765
2023-05-01 01:00:00,403.5414620143558
2023-05-01 01:30:00,547.799045713054
2023-05-01 02:00:00,612.273684562374
2023-05-01 02:30:00,181.3405010591851
2023-05-01 03:00:00,518.6994594657131
2023-05-01 03:30:00,340.92839175465036
2023-05-01 04:00:00,679.4419057051646
2023-05-01 04:30:00,591.2052391385354
2023-05-01 05:00:00,480.91208290093186
2023-05-01 05:30:00,533.8935848836725
2023-05-01 06:00:00,395.6514023534406
2023-05-01 06:30:00,387.25613996988864
2023-05-01 07:00:00,286.06074513737053
2023-05-01 07:30:00,615.1324030911085
2023-05-01 08:00:00,613.0067214022451
2023-05-01 08:30:00,592.3820277389696
2023-05-01 09:00:00,583.5157323059398
2023-05-01 09:30:00,628.4412318983764
2023-05-01 10:00:00,376.3135262901851
2023-05-01 10:30:00,432.0609142039435
2023-05-01 11:00:00,318.6999625333478
2023-05-01 11:30:00,487.64768436041754
2023-05-01 12:00:00,1385.551811489208
2023-05-01 12:30:00,2897.6538741846625
2023-05-01 13:00:00,1124.2606900207727
2023-05-01 13:30:00,302.5577271313929
2023-05-01 14:00:00,285.32886699077767
2023-05-01 14:30:00,436.97851786065684
2023-05-01 15:00:00,305.8754597713231
2023-05-01 15:30:00,410.32753457980317
2023-05-01 16:00:00,539.3037472073422
2023-05-01 16:30:00,525.0711270598362
2023-05-01 17:00:00,801.7401991165882
2023-05-01 17:30:00,789.9192367508983
2023-05-01 18:00:00,682.3891073411232
2023-05-01 18:30:00,709.9710241700618
2023-05-01 19:00:00,2079.196740860927
2023-05-01 19:30:00,1510.8592271923515
2023-05-01 20:00:00,1047.3673289231758
2023-05-01 20:30:00,623.2923168771699
2023-05-01 21:00:00,504.91745166918435
2023-05-01 21:30:00,751.080044216111
2023-05-01 22:00:00,842.4976410719923
2023-05-01 22:30:00,304.7612858920353
2023-05-01 23:00:00,1210.3676468714048
2023-05-01 23:30:00,688.4164059867048
2023-05-02 00:00:00,880.9118157156852
2023-05-02 00:30:00,626.2409000250299
2023-05-02 01:00:00,1090.0323533213375
2023-05-02 01:30:00,854.0981839953383
2023-05-02 02:00:00,824.9938178085654
2023-05-02 02:30:00,1023.4103405238498
2023-05-02 03:00:00,1033.0882883525483
2023-05-02 03:30:00,642.3749513726204
2023-05-02 04:00:00,784.842367481351
2023-05-02 04:30:00,974.0632548595029
2023-05-02 05:00:00,834.1317946327814
2023-05-02 05:30:00,675.7099696194269
2023-05-02 06:00:00,874.4228005628256
2023-05-02 06:30:00,1049.3108358020177
2023-05-02 07:00:00,836.2491927714733
2023-05-02 07:30:00,1140.6564577647332
2023-05-02 08:00:00,696.7158185433123
2023-05-02 08:30:00,1145.5310939577485
2023-05-02 09:00:00,1577.4789682446362
2023-05-02 09:30:00,4484.672867585133
2023-05-02 10:00:00,3898.7184264933853
2023-05-02 10:30:00,5026.040251434736
2023-05-02 11:00:00,3834.5994366505684
2023-05-02 11:30:00,3101.2607309396612
2023-05-02 12:00:00,2960.2012757727484
2023-05-02 12:30:00,2678.253995309845
2023-05-02 13:00:00,2683.799626142164
2023-05-02 13:30:00,2705.774944400446
2023-05-02 14:00:00,2666.576594213272
2023-05-02 14:30:00,2513.957238254379
2023-05-02 15:00:00,2811.1878830554283
2023-05-02 15:30:00,2779.662564955089
2023-05-02 16:00:00,3098.5785625556296
2023-05-02 16:30:00,2910.434308024635
2023-05-02 17:00:00,2970.217017125762
2023-05-02 17:30:00,3247.945609347328
2023-05-02 18:00:00,2151.943989179994
2023-05-02 18:30:00,1909.5988170304036
2023-05-02 19:00:00,1381.1280563148005
2023-05-02 19:30:00,2383.2594174886553
2023-05-02 20:00:00,1773.6774330805738
2023-05-02 20:30:00,1690.5249890210373
2023-05-02 21:00:00,987.0853839157807
2023-05-02 21:30:00,636.86281775252
2023-05-02 22:00:00,546.7388179447901
2023-05-02 22:30:00,836.7615928395476
2023-05-02 23:00:00,596.3249799351499
2023-05-02 23:30:00,739.1494340401199
2023-05-03 00:00:00,572.70841471172
2023-05-03 00:30:00,935.0861995819398
2023-05-03 01:00:00,798.2248731799609
2023-05-03 01:30:00,395.83829849271353
2023-05-03 02:00:00,788.9783427900638
2023-05-03 02:30:00,678.0027710441677
2023-05-03 03:00:00,715.9021987310975
2023-05-03 03:30:00,545.2943637839841
2023-05-03 04:00:00,890.443523638805
2023-05-03 04:30:00,543.7722877910683
2023-05-03 05:00:00,399.1262417171087
2023-05-03 05:30:00,374.4802983819752
2023-05-03 06:00:00,669.6565473729835
2023-05-03 06:30:00,299.9831002001501
2023-05-03 07:00:00,465.59530616976616
2023-05-03 07:30:00,433.3380626686219
2023-05-03 08:00:00,1523.9232382022894
2023-05-03 08:30:00,1916.94491857755
2023-05-03 09:00:00,3032.6168385602023
2023-05-03 09:30:00,2773.673684001408
2023-05-03 10:00:00,3744.963206689025
2023-05-03 10:30:00,4058.779982934751
2023-05-03 11:00:00,2488.8140933540853
2023-05-03 11:30:00,2895.00862217817
2023-05-03 12:00:00,2468.9840649410125
2023-05-03 12:30:00,2447.6565760474837
2023-05-03 13:00:00,2086.276661287595
2023-05-03 13:30:00,1563.1181559890767
2023-05-03 14:00:00,1539.530092654014
2023-05-03 14:30:00,2218.7200641120226
2023-05-03 15:00:00,1683.5298009635183
2023-05-03 15:30:00,1744.577766178759
2023-05-03 16:00:00,2008.8394862860594
2023-05-03 16:30:00,1965.1950772760138
2023-05-03 17:00:00,1796.4645692661957
